date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:12:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Feb%202022%2008:42:57%20GMT	http://localhost/radars/?p=6215	C:/My%20Web%20Sites/reach/localhost/radars/indexd6c3.html	(from http://localhost/radars/how-the-seychelles-is-racing-to-become-the-worlds-safest-destination-in-the-world/)
14:12:59	2873/2873	---M--	200	added ('OK')	text/xml	date:Tue,%2001%20Feb%202022%2008:42:58%20GMT	http://localhost/radars/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fradars%2Fhow-the-seychelles-is-racing-to-become-the-worlds-safest-destination-in-the-world%2F&format=xml	C:/My%20Web%20Sites/reach/localhost/radars/wp-json/oembed/1.0/embed5fd3	(from http://localhost/radars/how-the-seychelles-is-racing-to-become-the-worlds-safest-destination-in-the-world/)
14:12:59	42/42	---M--	405	error ('Method%20Not%20Allowed')	text/plain	date:Tue,%2001%20Feb%202022%2008:42:58%20GMT	http://localhost/radars/xmlrpc.php	C:/My%20Web%20Sites/reach/localhost/radars/xmlrpc.php	(from http://localhost/radars/how-the-seychelles-is-racing-to-become-the-worlds-safest-destination-in-the-world/)
14:13:06	128903/128903	---M--	200	added ('OK')	image/png	etag:%221f787-5d617aa74b464%22	http://localhost/radars/wp-content/uploads/2020/07/3-300x200.png	C:/My%20Web%20Sites/reach/localhost/radars/wp-content/uploads/2020/07/3-300x200.png	(from http://localhost/radars/how-the-seychelles-is-racing-to-become-the-worlds-safest-destination-in-the-world/)
14:13:08	202744/202744	---M--	200	added ('OK')	font/ttf	etag:%22317f8-5d6176df56f20%22	http://localhost/radars/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/reach/localhost/radars/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from http://localhost/radars/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
14:13:09	63494/63494	---MC-	200	added ('OK')	text/html	date:Tue,%2001%20Feb%202022%2008:43:06%20GMT	http://localhost/radars/author/radars/	C:/My%20Web%20Sites/reach/localhost/radars/author/radars/index.html	(from http://localhost/radars/how-the-seychelles-is-racing-to-become-the-worlds-safest-destination-in-the-world/)
14:13:14	16145/16145	---M--	200	added ('OK')	image/png	date:Thu,%2011%20Mar%202021%2005:21:28%20GMT	https://wp.quomodosoft.com/newsprk/home-v3/wp-content/uploads/sites/6/2021/03/author21.png	C:/My%20Web%20Sites/reach/wp.quomodosoft.com/newsprk/home-v3/wp-content/uploads/sites/6/2021/03/author21.png	(from http://localhost/radars/how-the-seychelles-is-racing-to-become-the-worlds-safest-destination-in-the-world/)
14:13:15	93123/93123	---M--	200	added ('OK')	image/jpeg	etag:%2216bc3-5d617a30d91c0%22	http://localhost/radars/wp-content/uploads/2021/03/travel__8-1-710x438.jpg	C:/My%20Web%20Sites/reach/localhost/radars/wp-content/uploads/2021/03/travel__8-1-710x438.jpg	(from http://localhost/radars/how-the-seychelles-is-racing-to-become-the-worlds-safest-destination-in-the-world/)
14:13:17	21479/21479	---M--	200	added ('OK')	image/png	etag:%2253e7-5d61799de7fc5%22	http://localhost/radars/wp-content/uploads/2021/03/01.png	C:/My%20Web%20Sites/reach/localhost/radars/wp-content/uploads/2021/03/01.png	(from http://localhost/radars/how-the-seychelles-is-racing-to-become-the-worlds-safest-destination-in-the-world/)
14:13:20	45976/45976	---MC-	200	added ('OK')	text/html	date:Tue,%2001%20Feb%202022%2008:43:17%20GMT	http://localhost/radars/tag/boutique/	C:/My%20Web%20Sites/reach/localhost/radars/tag/boutique/index.html	(from http://localhost/radars/how-the-seychelles-is-racing-to-become-the-worlds-safest-destination-in-the-world/)
14:13:36	98158/98158	---M--	200	added ('OK')	image/jpeg	etag:%2217f6e-5d6179f022745%22	http://localhost/radars/wp-content/uploads/2020/07/business__5-1200x780.jpg	C:/My%20Web%20Sites/reach/localhost/radars/wp-content/uploads/2020/07/business__5-1200x780.jpg	(from http://localhost/radars/how-the-seychelles-is-racing-to-become-the-worlds-safest-destination-in-the-world/)
14:13:39	62133/62133	---MC-	200	added ('OK')	text/html	date:Tue,%2001%20Feb%202022%2008:43:36%20GMT	http://localhost/radars/tag/business/	C:/My%20Web%20Sites/reach/localhost/radars/tag/business/index.html	(from http://localhost/radars/how-the-seychelles-is-racing-to-become-the-worlds-safest-destination-in-the-world/)
14:13:45	166438/166438	---M--	200	added ('OK')	image/jpeg	etag:%2228a26-5d617a1c75582%22	http://localhost/radars/wp-content/uploads/2020/07/shopping__1-1200x780.jpg	C:/My%20Web%20Sites/reach/localhost/radars/wp-content/uploads/2020/07/shopping__1-1200x780.jpg	(from http://localhost/radars/how-the-seychelles-is-racing-to-become-the-worlds-safest-destination-in-the-world/)
14:13:47	45961/45961	---MC-	200	added ('OK')	text/html	date:Tue,%2001%20Feb%202022%2008:43:45%20GMT	http://localhost/radars/tag/dress/	C:/My%20Web%20Sites/reach/localhost/radars/tag/dress/index.html	(from http://localhost/radars/how-the-seychelles-is-racing-to-become-the-worlds-safest-destination-in-the-world/)
14:13:48	2984/2984	---M--	200	added ('OK')	application/javascript	etag:%22ba8-5bdd334ac27c0%22	http://localhost/radars/wp-includes/js/comment-reply.min.js?ver=5.8.3	C:/My%20Web%20Sites/reach/localhost/radars/wp-includes/js/comment-reply.minc8d8.js	(from http://localhost/radars/how-the-seychelles-is-racing-to-become-the-worlds-safest-destination-in-the-world/)
14:13:53	47693/47693	---MC-	200	added ('OK')	text/html	date:Tue,%2001%20Feb%202022%2008:43:48%20GMT	http://localhost/radars/tag/shopping/	C:/My%20Web%20Sites/reach/localhost/radars/tag/shopping/index.html	(from http://localhost/radars/how-the-seychelles-is-racing-to-become-the-worlds-safest-destination-in-the-world/)
14:13:59	62086/62086	---MC-	200	added ('OK')	text/html	date:Tue,%2001%20Feb%202022%2008:43:53%20GMT	http://localhost/radars/tag/world/	C:/My%20Web%20Sites/reach/localhost/radars/tag/world/index.html	(from http://localhost/radars/how-the-seychelles-is-racing-to-become-the-worlds-safest-destination-in-the-world/)
14:14:03	66002/66002	---MC-	200	added ('OK')	text/html	date:Tue,%2001%20Feb%202022%2008:43:59%20GMT	http://localhost/radars/2020/07/09/	C:/My%20Web%20Sites/reach/localhost/radars/2020/07/09/index.html	(from http://localhost/radars/how-the-seychelles-is-racing-to-become-the-worlds-safest-destination-in-the-world/)
14:14:06	17733/17733	---M--	200	added ('OK')	image/jpeg	etag:%224545-5d617a1bdd99e%22	http://localhost/radars/wp-content/uploads/2020/07/shopping__1-300x200.jpg	C:/My%20Web%20Sites/reach/localhost/radars/wp-content/uploads/2020/07/shopping__1-300x200.jpg	(from http://localhost/radars/when-can-we-go-on-vacation-again-this-is-what-experts-say-about-the-future/)
14:14:10	86880/86880	---MC-	200	added ('OK')	text/html	date:Tue,%2001%20Feb%202022%2008:44:06%20GMT	http://localhost/radars/the-purpose-is-share-strategies-and-insights-for-promoting-a-sustainable-future-through-marketing/	C:/My%20Web%20Sites/reach/localhost/radars/the-purpose-is-share-strategies-and-insights-for-promoting-a-sustainable-future-through-marketing/index.html	(from http://localhost/radars/how-the-seychelles-is-racing-to-become-the-worlds-safest-destination-in-the-world/)
14:14:10	8249/8249	---M--	200	added ('OK')	text/css	etag:%222039-5d61799df5cf2%22	http://localhost/radars/wp-content/uploads/elementor/css/post-6200.css?ver=1641815249	C:/My%20Web%20Sites/reach/localhost/radars/wp-content/uploads/elementor/css/post-62007860.css	(from http://localhost/radars/when-can-we-go-on-vacation-again-this-is-what-experts-say-about-the-future/)
14:14:15	86742/86742	---MC-	200	added ('OK')	text/html	date:Tue,%2001%20Feb%202022%2008:44:11%20GMT	http://localhost/radars/east-bengal-and-kerala-blasters-have-lost-most-number-of-points-from-winning-position/	C:/My%20Web%20Sites/reach/localhost/radars/east-bengal-and-kerala-blasters-have-lost-most-number-of-points-from-winning-position/index.html	(from http://localhost/radars/how-the-seychelles-is-racing-to-become-the-worlds-safest-destination-in-the-world/)
14:14:21	27715/27715	---MC-	200	added ('OK')	application/json	date:Tue,%2001%20Feb%202022%2008:44:15%20GMT	http://localhost/radars/wp-json/wp/v2/posts/6200	C:/My%20Web%20Sites/reach/localhost/radars/wp-json/wp/v2/posts/6200.json	(from http://localhost/radars/when-can-we-go-on-vacation-again-this-is-what-experts-say-about-the-future/)
14:14:22	947/947	---M--	200	added ('OK')	application/rss+xml	etag:%22eb4bc2edf75c87c294c803f0922990d9%22	http://localhost/radars/when-can-we-go-on-vacation-again-this-is-what-experts-say-about-the-future/feed/	C:/My%20Web%20Sites/reach/localhost/radars/when-can-we-go-on-vacation-again-this-is-what-experts-say-about-the-future/feed/index.html	(from http://localhost/radars/when-can-we-go-on-vacation-again-this-is-what-experts-say-about-the-future/)
14:14:23	2702/2702	---M--	200	added ('OK')	application/json	date:Tue,%2001%20Feb%202022%2008:44:22%20GMT	http://localhost/radars/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fradars%2Fwhen-can-we-go-on-vacation-again-this-is-what-experts-say-about-the-future%2F	C:/My%20Web%20Sites/reach/localhost/radars/wp-json/oembed/1.0/embed1680.json	(from http://localhost/radars/when-can-we-go-on-vacation-again-this-is-what-experts-say-about-the-future/)
14:14:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Feb%202022%2008:44:23%20GMT	http://localhost/radars/?p=6200	C:/My%20Web%20Sites/reach/localhost/radars/index0f8a.html	(from http://localhost/radars/when-can-we-go-on-vacation-again-this-is-what-experts-say-about-the-future/)
14:14:24	375300/375300	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20Mar%202021%2005:21:38%20GMT	https://wp.quomodosoft.com/newsprk/home-v3/wp-content/uploads/sites/6/2021/03/business__9-1.jpg	C:/My%20Web%20Sites/reach/wp.quomodosoft.com/newsprk/home-v3/wp-content/uploads/sites/6/2021/03/business__9-1.jpg	(from http://localhost/radars/how-the-seychelles-is-racing-to-become-the-worlds-safest-destination-in-the-world/)
14:14:24	2827/2827	---M--	200	added ('OK')	text/xml	date:Tue,%2001%20Feb%202022%2008:44:23%20GMT	http://localhost/radars/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fradars%2Fwhen-can-we-go-on-vacation-again-this-is-what-experts-say-about-the-future%2F&format=xml	C:/My%20Web%20Sites/reach/localhost/radars/wp-json/oembed/1.0/embede4ee	(from http://localhost/radars/when-can-we-go-on-vacation-again-this-is-what-experts-say-about-the-future/)
14:14:38	543004/543004	---M--	200	added ('OK')	image/png	etag:%228491c-5d61799dd62c7%22	http://localhost/radars/wp-content/uploads/2020/07/3.png	C:/My%20Web%20Sites/reach/localhost/radars/wp-content/uploads/2020/07/3.png	(from http://localhost/radars/how-the-seychelles-is-racing-to-become-the-worlds-safest-destination-in-the-world/)
14:14:43	116766/116766	---M--	200	added ('OK')	image/jpeg	etag:%221c81e-5d61799de3d68%22	http://localhost/radars/wp-content/uploads/2020/07/shopping__1.jpg	C:/My%20Web%20Sites/reach/localhost/radars/wp-content/uploads/2020/07/shopping__1.jpg	(from http://localhost/radars/when-can-we-go-on-vacation-again-this-is-what-experts-say-about-the-future/)
14:14:44	947/947	---M--	200	added ('OK')	application/rss+xml	etag:%2261b49d4a2fc7f113b06bb3aa4ee05f75%22	http://localhost/radars/us-fried-chicken-chain-popeyes-to-open-hundreds-of-uk-branches-are-closed-2/feed/	C:/My%20Web%20Sites/reach/localhost/radars/us-fried-chicken-chain-popeyes-to-open-hundreds-of-uk-branches-are-closed-2/feed/index.html	(from http://localhost/radars/us-fried-chicken-chain-popeyes-to-open-hundreds-of-uk-branches-are-closed-2/)
14:14:44	8253/8253	---M--	200	added ('OK')	text/css	etag:%22203d-5d61799df590b%22	http://localhost/radars/wp-content/uploads/elementor/css/post-6197.css?ver=1642036238	C:/My%20Web%20Sites/reach/localhost/radars/wp-content/uploads/elementor/css/post-6197474f.css	(from http://localhost/radars/us-fried-chicken-chain-popeyes-to-open-hundreds-of-uk-branches-are-closed-2/)
14:14:50	69245/69245	---M--	200	added ('OK')	image/png	etag:%2210e7d-5d617aaf14d3f%22	http://localhost/radars/wp-content/uploads/2020/07/39-300x200.png	C:/My%20Web%20Sites/reach/localhost/radars/wp-content/uploads/2020/07/39-300x200.png	(from http://localhost/radars/us-fried-chicken-chain-popeyes-to-open-hundreds-of-uk-branches-are-closed-2/)
14:14:50	27772/27772	---MC-	200	added ('OK')	application/json	date:Tue,%2001%20Feb%202022%2008:44:44%20GMT	http://localhost/radars/wp-json/wp/v2/posts/6197	C:/My%20Web%20Sites/reach/localhost/radars/wp-json/wp/v2/posts/6197.json	(from http://localhost/radars/us-fried-chicken-chain-popeyes-to-open-hundreds-of-uk-branches-are-closed-2/)
14:14:51	2689/2689	---M--	200	added ('OK')	application/json	date:Tue,%2001%20Feb%202022%2008:44:50%20GMT	http://localhost/radars/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fradars%2Fus-fried-chicken-chain-popeyes-to-open-hundreds-of-uk-branches-are-closed-2%2F	C:/My%20Web%20Sites/reach/localhost/radars/wp-json/oembed/1.0/embed778c.json	(from http://localhost/radars/us-fried-chicken-chain-popeyes-to-open-hundreds-of-uk-branches-are-closed-2/)
14:14:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Feb%202022%2008:44:50%20GMT	http://localhost/radars/?p=6197	C:/My%20Web%20Sites/reach/localhost/radars/index248a.html	(from http://localhost/radars/us-fried-chicken-chain-popeyes-to-open-hundreds-of-uk-branches-are-closed-2/)
14:14:52	2814/2814	---M--	200	added ('OK')	text/xml	date:Tue,%2001%20Feb%202022%2008:44:51%20GMT	http://localhost/radars/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fradars%2Fus-fried-chicken-chain-popeyes-to-open-hundreds-of-uk-branches-are-closed-2%2F&format=xml	C:/My%20Web%20Sites/reach/localhost/radars/wp-json/oembed/1.0/embeddb26	(from http://localhost/radars/us-fried-chicken-chain-popeyes-to-open-hundreds-of-uk-branches-are-closed-2/)
14:15:37	281947/281947	---M--	200	added ('OK')	image/png	etag:%2244d5b-5d61799dd89d2%22	http://localhost/radars/wp-content/uploads/2020/07/39.png	C:/My%20Web%20Sites/reach/localhost/radars/wp-content/uploads/2020/07/39.png	(from http://localhost/radars/us-fried-chicken-chain-popeyes-to-open-hundreds-of-uk-branches-are-closed-2/)
14:15:51	85257/85257	---M--	200	added ('OK')	image/jpeg	etag:%2214d09-5d617a0f01850%22	http://localhost/radars/wp-content/uploads/2020/07/food__20-1200x780.jpg	C:/My%20Web%20Sites/reach/localhost/radars/wp-content/uploads/2020/07/food__20-1200x780.jpg	(from http://localhost/radars/us-fried-chicken-chain-popeyes-to-open-hundreds-of-uk-branches-are-closed-2/)
14:15:55	61718/61718	---MC-	200	added ('OK')	text/html	date:Tue,%2001%20Feb%202022%2008:45:51%20GMT	http://localhost/radars/tag/asian/	C:/My%20Web%20Sites/reach/localhost/radars/tag/asian/index.html	(from http://localhost/radars/us-fried-chicken-chain-popeyes-to-open-hundreds-of-uk-branches-are-closed-2/)
14:16:12	895232/895232	---M--	200	added ('OK')	image/png	etag:%22da900-5d617a32a40f7%22	http://localhost/radars/wp-content/uploads/2020/07/13-1200x780.png	C:/My%20Web%20Sites/reach/localhost/radars/wp-content/uploads/2020/07/13-1200x780.png	(from http://localhost/radars/how-the-seychelles-is-racing-to-become-the-worlds-safest-destination-in-the-world/)
14:16:18	62105/62105	---MC-	200	added ('OK')	text/html	date:Tue,%2001%20Feb%202022%2008:46:12%20GMT	http://localhost/radars/tag/food/	C:/My%20Web%20Sites/reach/localhost/radars/tag/food/index.html	(from http://localhost/radars/us-fried-chicken-chain-popeyes-to-open-hundreds-of-uk-branches-are-closed-2/)
14:16:24	62121/62121	---MC-	200	added ('OK')	text/html	date:Tue,%2001%20Feb%202022%2008:46:18%20GMT	http://localhost/radars/tag/health/	C:/My%20Web%20Sites/reach/localhost/radars/tag/health/index.html	(from http://localhost/radars/us-fried-chicken-chain-popeyes-to-open-hundreds-of-uk-branches-are-closed-2/)
14:16:28	61718/61718	---MC-	200	added ('OK')	text/html	date:Tue,%2001%20Feb%202022%2008:46:24%20GMT	http://localhost/radars/tag/juice/	C:/My%20Web%20Sites/reach/localhost/radars/tag/juice/index.html	(from http://localhost/radars/us-fried-chicken-chain-popeyes-to-open-hundreds-of-uk-branches-are-closed-2/)
14:16:48	124443/124443	---M--	200	added ('OK')	image/png	etag:%221e61b-5d617aacc7a6a%22	http://localhost/radars/wp-content/uploads/2020/07/36-300x200.png	C:/My%20Web%20Sites/reach/localhost/radars/wp-content/uploads/2020/07/36-300x200.png	(from http://localhost/radars/full-list-of-restaurant-chains-plans-for-reopening-pizza-express-nandos-and-zizzi-3/)
14:16:51	61713/61713	---MC-	200	added ('OK')	text/html	date:Tue,%2001%20Feb%202022%2008:46:48%20GMT	http://localhost/radars/tag/rice/	C:/My%20Web%20Sites/reach/localhost/radars/tag/rice/index.html	(from http://localhost/radars/us-fried-chicken-chain-popeyes-to-open-hundreds-of-uk-branches-are-closed-2/)
14:16:51	8252/8252	---M--	200	added ('OK')	text/css	etag:%22203c-5d61799df590b%22	http://localhost/radars/wp-content/uploads/elementor/css/post-6194.css?ver=1641750518	C:/My%20Web%20Sites/reach/localhost/radars/wp-content/uploads/elementor/css/post-6194d3c5.css	(from http://localhost/radars/full-list-of-restaurant-chains-plans-for-reopening-pizza-express-nandos-and-zizzi-3/)
14:16:55	61713/61713	---MC-	200	added ('OK')	text/html	date:Tue,%2001%20Feb%202022%2008:46:52%20GMT	http://localhost/radars/tag/test/	C:/My%20Web%20Sites/reach/localhost/radars/tag/test/index.html	(from http://localhost/radars/us-fried-chicken-chain-popeyes-to-open-hundreds-of-uk-branches-are-closed-2/)
14:17:01	27794/27794	---MC-	200	added ('OK')	application/json	date:Tue,%2001%20Feb%202022%2008:46:55%20GMT	http://localhost/radars/wp-json/wp/v2/posts/6194	C:/My%20Web%20Sites/reach/localhost/radars/wp-json/wp/v2/posts/6194.json	(from http://localhost/radars/full-list-of-restaurant-chains-plans-for-reopening-pizza-express-nandos-and-zizzi-3/)
14:17:04	61713/61713	---MC-	200	added ('OK')	text/html	date:Tue,%2001%20Feb%202022%2008:47:01%20GMT	http://localhost/radars/tag/thai/	C:/My%20Web%20Sites/reach/localhost/radars/tag/thai/index.html	(from http://localhost/radars/us-fried-chicken-chain-popeyes-to-open-hundreds-of-uk-branches-are-closed-2/)
14:17:05	2768/2768	---M--	200	added ('OK')	application/json	date:Tue,%2001%20Feb%202022%2008:47:04%20GMT	http://localhost/radars/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fradars%2Ffull-list-of-restaurant-chains-plans-for-reopening-pizza-express-nandos-and-zizzi-3%2F	C:/My%20Web%20Sites/reach/localhost/radars/wp-json/oembed/1.0/embeddb64.json	(from http://localhost/radars/full-list-of-restaurant-chains-plans-for-reopening-pizza-express-nandos-and-zizzi-3/)
14:17:06	978/978	---M--	200	added ('OK')	application/rss+xml	etag:%227dc0fa647cf171a327f391e61fa68c97%22	http://localhost/radars/full-list-of-restaurant-chains-plans-for-reopening-pizza-express-nandos-and-zizzi-3/feed/	C:/My%20Web%20Sites/reach/localhost/radars/full-list-of-restaurant-chains-plans-for-reopening-pizza-express-nandos-and-zizzi-3/feed/index.html	(from http://localhost/radars/full-list-of-restaurant-chains-plans-for-reopening-pizza-express-nandos-and-zizzi-3/)
14:17:07	2905/2905	---M--	200	added ('OK')	text/xml	date:Tue,%2001%20Feb%202022%2008:47:06%20GMT	http://localhost/radars/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fradars%2Ffull-list-of-restaurant-chains-plans-for-reopening-pizza-express-nandos-and-zizzi-3%2F&format=xml	C:/My%20Web%20Sites/reach/localhost/radars/wp-json/oembed/1.0/embed9f86	(from http://localhost/radars/full-list-of-restaurant-chains-plans-for-reopening-pizza-express-nandos-and-zizzi-3/)
14:17:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Feb%202022%2008:47:07%20GMT	http://localhost/radars/?p=6194	C:/My%20Web%20Sites/reach/localhost/radars/indexac60.html	(from http://localhost/radars/full-list-of-restaurant-chains-plans-for-reopening-pizza-express-nandos-and-zizzi-3/)
14:18:21	453158/453158	---M--	200	added ('OK')	image/png	etag:%226ea26-5d61799dd6a96%22	http://localhost/radars/wp-content/uploads/2020/07/36.png	C:/My%20Web%20Sites/reach/localhost/radars/wp-content/uploads/2020/07/36.png	(from http://localhost/radars/full-list-of-restaurant-chains-plans-for-reopening-pizza-express-nandos-and-zizzi-3/)
14:18:35	1321349/1321349	---M--	200	added ('OK')	image/png	etag:%22142985-5d617aae2d230%22	http://localhost/radars/wp-content/uploads/2020/07/36-1200x780.png	C:/My%20Web%20Sites/reach/localhost/radars/wp-content/uploads/2020/07/36-1200x780.png	(from http://localhost/radars/us-fried-chicken-chain-popeyes-to-open-hundreds-of-uk-branches-are-closed-2/)
14:18:37	9922/9922	---M--	200	added ('OK')	image/jpeg	etag:%2226c2-5d617a0e6da94%22	http://localhost/radars/wp-content/uploads/2020/07/food__20-300x200.jpg	C:/My%20Web%20Sites/reach/localhost/radars/wp-content/uploads/2020/07/food__20-300x200.jpg	(from http://localhost/radars/gemma-collins-reveals-slimmed-down-face-after-gruelling-workouts-and-new-diet-2/)
14:18:38	960/960	---M--	200	added ('OK')	application/rss+xml	etag:%222ccee5514125639249bac63f06b0d24d%22	http://localhost/radars/gemma-collins-reveals-slimmed-down-face-after-gruelling-workouts-and-new-diet-2/feed/	C:/My%20Web%20Sites/reach/localhost/radars/gemma-collins-reveals-slimmed-down-face-after-gruelling-workouts-and-new-diet-2/feed/index.html	(from http://localhost/radars/gemma-collins-reveals-slimmed-down-face-after-gruelling-workouts-and-new-diet-2/)
14:18:38	8240/8240	---M--	200	added ('OK')	text/css	etag:%222030-5d61799df5524%22	http://localhost/radars/wp-content/uploads/elementor/css/post-6192.css?ver=1641956671	C:/My%20Web%20Sites/reach/localhost/radars/wp-content/uploads/elementor/css/post-6192d960.css	(from http://localhost/radars/gemma-collins-reveals-slimmed-down-face-after-gruelling-workouts-and-new-diet-2/)
14:18:42	995954/995954	---M--	200	added ('OK')	image/png	etag:%22f3272-5d617aab54541%22	http://localhost/radars/wp-content/uploads/2020/07/44-1200x780.png	C:/My%20Web%20Sites/reach/localhost/radars/wp-content/uploads/2020/07/44-1200x780.png	(from http://localhost/radars/us-fried-chicken-chain-popeyes-to-open-hundreds-of-uk-branches-are-closed-2/)
14:18:43	2718/2718	---M--	200	added ('OK')	application/json	date:Tue,%2001%20Feb%202022%2008:48:42%20GMT	http://localhost/radars/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fradars%2Fgemma-collins-reveals-slimmed-down-face-after-gruelling-workouts-and-new-diet-2%2F	C:/My%20Web%20Sites/reach/localhost/radars/wp-json/oembed/1.0/embed5be5.json	(from http://localhost/radars/gemma-collins-reveals-slimmed-down-face-after-gruelling-workouts-and-new-diet-2/)
14:18:43	27753/27753	---MC-	200	added ('OK')	application/json	date:Tue,%2001%20Feb%202022%2008:48:38%20GMT	http://localhost/radars/wp-json/wp/v2/posts/6192	C:/My%20Web%20Sites/reach/localhost/radars/wp-json/wp/v2/posts/6192.json	(from http://localhost/radars/gemma-collins-reveals-slimmed-down-face-after-gruelling-workouts-and-new-diet-2/)
14:18:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Feb%202022%2008:48:43%20GMT	http://localhost/radars/?p=6192	C:/My%20Web%20Sites/reach/localhost/radars/index23a4.html	(from http://localhost/radars/gemma-collins-reveals-slimmed-down-face-after-gruelling-workouts-and-new-diet-2/)
14:18:44	2843/2843	---M--	200	added ('OK')	text/xml	date:Tue,%2001%20Feb%202022%2008:48:43%20GMT	http://localhost/radars/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fradars%2Fgemma-collins-reveals-slimmed-down-face-after-gruelling-workouts-and-new-diet-2%2F&format=xml	C:/My%20Web%20Sites/reach/localhost/radars/wp-json/oembed/1.0/embed9258	(from http://localhost/radars/gemma-collins-reveals-slimmed-down-face-after-gruelling-workouts-and-new-diet-2/)
14:18:51	1616985/1616985	---M--	200	added ('OK')	image/png	etag:%2218ac59-5d617aa8e3d1d%22	http://localhost/radars/wp-content/uploads/2020/07/3-1200x780.png	C:/My%20Web%20Sites/reach/localhost/radars/wp-content/uploads/2020/07/3-1200x780.png	(from http://localhost/radars/when-can-we-go-on-vacation-again-this-is-what-experts-say-about-the-future/)
14:18:52	968/968	---M--	200	added ('OK')	application/rss+xml	etag:%22387c3a5e1a746779592219eb9e9057d7%22	http://localhost/radars/daily-chinese-horoscope-saturday-march-what-your-zodiac-sign-has-store-you-today-2/feed/	C:/My%20Web%20Sites/reach/localhost/radars/daily-chinese-horoscope-saturday-march-what-your-zodiac-sign-has-store-you-today-2/feed/index.html	(from http://localhost/radars/daily-chinese-horoscope-saturday-march-what-your-zodiac-sign-has-store-you-today-2/)
14:18:52	8255/8255	---M--	200	added ('OK')	text/css	etag:%22203f-5d61799df5524%22	http://localhost/radars/wp-content/uploads/elementor/css/post-6190.css?ver=1642075855	C:/My%20Web%20Sites/reach/localhost/radars/wp-content/uploads/elementor/css/post-6190e366.css	(from http://localhost/radars/daily-chinese-horoscope-saturday-march-what-your-zodiac-sign-has-store-you-today-2/)
14:18:54	60529/60529	---M--	200	added ('OK')	image/jpeg	etag:%22ec71-5d61799ddef53%22	http://localhost/radars/wp-content/uploads/2020/07/food__20.jpg	C:/My%20Web%20Sites/reach/localhost/radars/wp-content/uploads/2020/07/food__20.jpg	(from http://localhost/radars/gemma-collins-reveals-slimmed-down-face-after-gruelling-workouts-and-new-diet-2/)
14:18:55	2724/2724	---M--	200	added ('OK')	application/json	date:Tue,%2001%20Feb%202022%2008:48:54%20GMT	http://localhost/radars/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fradars%2Fdaily-chinese-horoscope-saturday-march-what-your-zodiac-sign-has-store-you-today-2%2F	C:/My%20Web%20Sites/reach/localhost/radars/wp-json/oembed/1.0/embedff5a.json	(from http://localhost/radars/daily-chinese-horoscope-saturday-march-what-your-zodiac-sign-has-store-you-today-2/)
14:18:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Feb%202022%2008:48:55%20GMT	http://localhost/radars/?p=6190	C:/My%20Web%20Sites/reach/localhost/radars/indexa2ef.html	(from http://localhost/radars/daily-chinese-horoscope-saturday-march-what-your-zodiac-sign-has-store-you-today-2/)
14:18:57	2849/2849	---M--	200	added ('OK')	text/xml	date:Tue,%2001%20Feb%202022%2008:48:56%20GMT	http://localhost/radars/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fradars%2Fdaily-chinese-horoscope-saturday-march-what-your-zodiac-sign-has-store-you-today-2%2F&format=xml	C:/My%20Web%20Sites/reach/localhost/radars/wp-json/oembed/1.0/embed596f	(from http://localhost/radars/daily-chinese-horoscope-saturday-march-what-your-zodiac-sign-has-store-you-today-2/)
